«APN»,«Lot_Acreage»,lat,lon,cluster
09-021-f-000-0064-0-0-0,0.6,35.62985715,-80.20293207,137
09-021-f-000-0075-0-0-0,0.5,35.630418,-80.20245266,137
09-021-g-000-0066-0-0-0,0.5,35.62936876,-80.20246808,137
09-021-g-000-0069-0-0-0,0.5,35.62897351,-80.20189736,137
09-021-g-000-0071-0-0-0,0.5,35.62951358,-80.20146452,137
09-021-g-000-0104-0-0-0,0.5,35.6316074,-80.19926767,137
09-021-g-000-0107-0-0-0,0.5,35.6313075,-80.19828115,137
09-021-h-000-0008-0-0-0,2.11,35.63126874,-80.19559688,137
09-021-h-000-0115-0-0-0,0.55,35.63142988,-80.19699954,137
09-021-h-000-0116-0-0-0,0.6,35.63124635,-80.19669023,137
09-021-h-000-0118-0-0-0,0.5,35.63065465,-80.19649911,137
09-021-h-000-0139-0-0-0,0.69,35.63018593,-80.19580339,137
09-021-h-000-0141-0-0-0,1.31,35.63040133,-80.19492251,137
09-021-h-000-0143-0-0-0,0.56,35.63075211,-80.19457713,137
09-021-h-000-0146-0-0-0,0.5,35.63128794,-80.19379341,137
09-021-h-000-0148-0-0-0,0.95,35.63156932,-80.19339662,137
09-013-0-000-0023-0-0-0,25.79,35.63924341,-80.16955792,138
09-013-0-000-0023-a-0-0,10.1,35.63735609,-80.16979253,138
09-013-0-000-0029-b-0-0,8.42,35.64136857,-80.16628249,138
09-013-0-000-0044-0-0-0,15.8,35.63990289,-80.16631558,138
09-014-0-000-0003-0-0-0,7.53,35.63968755,-80.16424043,138
09-014-0-000-0005-0-0-0,3,35.63889791,-80.16116317,138
09-014-0-000-0011-0-0-0,6.53,35.63940188,-80.15642536,138
09-014-0-000-0016-0-0-0,12,35.64161293,-80.15669571,138
09-014-0-000-0029-0-0-0,31.75,35.63610233,-80.15788169,138
09-014-a-000-0040-0-0-0,1,35.64184926,-80.16441623,138
09-017-0-000-0002-a-0-0,1.1,35.62452734,-80.15003763,138
09-017-0-000-0002-b-0-0,97.68,35.62649954,-80.15203185,138
09-018-0-000-0004-0-0-0,6,35.62022245,-80.16740446,138
09-018-0-000-0006-0-0-0,87.61,35.6279927,-80.15795547,138
09-018-0-000-0007-0-0-0,3,35.61850846,-80.15996265,138
09-018-0-000-0010-a-0-0,3.09,35.62101882,-80.15589883,138
09-018-0-000-0019-0-0-0,325.86,35.62308161,-80.1698034,138
09-018-0-000-0020-0-0-0,22.18,35.62249195,-80.16667755,138
09-018-0-000-0022-0-0-0,1.76,35.62448359,-80.17636821,138
09-018-0-000-0028-0-0-0,6.28,35.62165611,-80.16480417,138
09-018-a-000-0041-0-0-0,1.75,35.6186863,-80.16650396,138
09-018-b-000-0001-0-0-0,1.18,35.61836353,-80.1683384,138
09-019-0-000-0002-0-0-0,62.9,35.63529391,-80.17256637,138
09-019-0-000-0007-0-0-0,4.4,35.62750596,-80.17512016,138
09-019-0-000-0009-a-0-0,1.55,35.6274792,-80.17419806,138
09-019-0-000-0010-0-0-0,40,35.635338,-80.16232988,138
09-019-0-000-0013-0-0-0,36.35,35.63562542,-80.16705153,138
09-019-0-000-0015-0-0-0,12.03,35.63003558,-80.17505307,138
09-019-0-000-0017-0-0-0,6.02,35.63186908,-80.17649038,138
09-019-0-000-0019-0-0-0,12.03,35.63029959,-80.17733451,138
09-028-0-000-0008-0-0-0,82.99,35.61104211,-80.16424025,138
09-028-0-000-0014-0-0-0,64.27,35.60917839,-80.17259385,138
09-028-0-000-0015-0-0-0,24.27,35.61627445,-80.16901112,138
09-029-0-000-0001-0-0-0,6,35.61730652,-80.16044729,138
09-029-0-000-0002-0-0-0,160.82,35.61658108,-80.15617716,138
09-018-0-000-0001-b-0-0,3.58,35.62629423,-80.18125595,139
09-018-0-000-0001-f-0-0,5.47,35.6275014,-80.18090939,139
09-018-0-000-0013-0-0-0,5.64,35.62570336,-80.17908815,139
09-019-0-000-0003-0-0-0,237.84,35.63729742,-80.17864818,139
09-019-0-000-0018-0-0-0,12.03,35.62910087,-80.17821556,139
09-019-0-000-0020-0-0-0,30.48,35.6369247,-80.18799347,139
09-020-0-000-0002-b,1.07,35.615648,-80.186811,139
09-020-0-000-0003-0-0-0,2.63,35.61620182,-80.18901114,139
09-020-0-000-0003-a-0-0,5.24,35.61673842,-80.18969337,139
09-020-0-000-0005-a-0-0,32.82,35.6192289,-80.18510849,139
09-020-0-000-0005-b-0-0,4.41,35.61557659,-80.18512191,139
09-020-c-000-0010-0-0-0,2.51,35.62433073,-80.19584769,139
09-020-c-000-0034-0-0-0,3.61,35.61873144,-80.19581089,139
09-020-c-000-0036-0-0-0,3.4,35.61942387,-80.19497352,139
09-020-c-000-0037-0-0-0,3.25,35.6197627,-80.19454661,139
09-020-c-000-0041-0-0-0,5.62,35.62061528,-80.19237691,139
09-020-c-000-0042-0-0-0,6.07,35.6208461,-80.19186111,139
09-020-c-000-0043-0-0-0,5.91,35.62124673,-80.19148666,139
09-020-c-000-0044-0-0-0,6.11,35.62154735,-80.1910265,139
09-020-c-000-0045-0-0-0,6.32,35.62184946,-80.1905521,139
09-020-c-000-0046-0-0-0,2.25,35.62439184,-80.19271874,139
09-020-c-000-0047-0-0-0,2.07,35.62399355,-80.19308633,139
09-020-c-000-0048-0-0-0,1.88,35.62359525,-80.1934538,139
09-020-c-000-0049-0-0-0,1.7,35.62319702,-80.19382121,139
09-020-c-000-0050-0-0-0,1.53,35.62279891,-80.1941885,139
09-020-c-000-0052-0-0-0,1.6,35.62200385,-80.19493205,139
09-020-c-000-0053-0-0-0,1.56,35.62164392,-80.19533605,139
09-020-c-000-0055-0-0-0,1.38,35.62095197,-80.19616615,139
09-020-c-000-0056-0-0-0,1.27,35.62061275,-80.19658895,139
09-020-c-000-0059-0-0-0,1.52,35.62145562,-80.19712433,139
09-020-c-000-0060-0-0-0,1.4,35.62190038,-80.19672851,139
09-020-c-000-0061-0-0-0,1.52,35.62223741,-80.19633989,139
09-020-c-000-0062-0-0-0,1.7,35.62269934,-80.19608381,139
09-020-c-000-0063-0-0-0,1.36,35.6229706,-80.19560576,139
09-020-c-000-0066-0-0-0,1.68,35.62421405,-80.19452366,139
09-020-c-000-0067-0-0-0,2.29,35.62474772,-80.19422881,139
09-020-c-000-0068-0-0-0,2.16,35.62530899,-80.19425189,139
09-020-c-000-0069-0-0-0,1.88,35.62596769,-80.19474738,139
09-020-d-000-0001-0-0-0,2.49,35.62477816,-80.19233405,139
09-020-d-000-0002-0-0-0,2.78,35.62507854,-80.19187556,139
09-020-d-000-0003-0-0-0,2.97,35.62534541,-80.19138679,139
09-020-d-000-0005-0-0-0,3.06,35.62594832,-80.19046855,139
09-020-d-000-0006-0-0-0,3.18,35.62622927,-80.18999238,139
09-020-d-000-0007-0-0-0,3.08,35.62657001,-80.18957427,139
09-020-d-000-0008-0-0-0,2.9,35.62692974,-80.18917017,139
09-020-d-000-0010-0-0-0,2.55,35.62765113,-80.1883639,139
09-020-d-000-0011-0-0-0,2.24,35.62793093,-80.18791223,139
09-020-d-000-0012-a-0-0,2.01,35.62807306,-80.18710434,139
09-020-d-000-0014-a-0-0,2.01,35.62872483,-80.18661422,139
09-020-d-000-0015-0-0-0,2.13,35.6294265,-80.18644728,139
09-020-d-000-0016-0-0-0,2.28,35.6298161,-80.1860479,139
09-020-d-000-0017-0-0-0,2.04,35.63024625,-80.18550516,139
09-020-d-000-0019-0-0-0,2.17,35.63002558,-80.1841087,139
09-020-d-000-0020-0-0-0,4.2,35.62941664,-80.18362916,139
09-020-d-000-0021-0-0-0,4.03,35.6285519,-80.18373431,139
09-020-d-000-0037-0-0-0,2.85,35.62363683,-80.18986358,139
09-020-d-000-0038-a-0-0,2.98,35.62338102,-80.19039397,139
09-020-f-000-0004-0-0-0,2.03,35.62344341,-80.18778629,139
09-020-f-000-0005-0-0-0,2.35,35.62376985,-80.18690954,139
09-020-f-000-0006-0-0-0,1.23,35.62441238,-80.18700593,139
09-020-f-000-0008-0-0-0,2.28,35.62560824,-80.18793958,139
09-020-f-000-0015-0-0-0,1.85,35.62159399,-80.1872782,139
09-020-f-000-0016-0-0-0,1.56,35.62176458,-80.18668405,139
09-020-f-000-0017-0-0-0,1.5,35.6219641,-80.18608802,139
09-020-f-000-0018-0-0-0,1.6,35.622258,-80.18546988,139
09-020-f-000-0019-0-0-0,1.68,35.62251754,-80.18487492,139
09-020-f-000-0020-0-0-0,1.76,35.62283491,-80.18416894,139
09-020-f-000-0036-0-0-0,1.8,35.62207817,-80.18924859,139
09-020-f-000-0038-0-0-0,1.74,35.62129996,-80.18778403,139
09-020-h-000-0002-0-0-0,1.24,35.63397127,-80.18492294,139
09-020-h-000-0005-0-0-0,2.35,35.63306742,-80.18598444,139
09-020-h-000-0006-0-0-0,2.13,35.63276109,-80.18635447,139
09-020-h-000-0008-0-0-0,1.53,35.63211923,-80.18704072,139
09-020-h-000-0009-0-0-0,1.65,35.63183761,-80.1874238,139
09-020-h-000-0010-0-0-0,1.63,35.63158993,-80.18784894,139
09-020-h-000-0011-0-0-0,1.77,35.63138379,-80.18829706,139
09-020-h-000-0012-0-0-0,1.71,35.63115789,-80.18871458,139
09-020-h-000-0013-0-0-0,1.7,35.63070538,-80.18905527,139
09-020-h-000-0014-0-0-0,1.78,35.62901778,-80.19111707,139
09-020-h-000-0015-0-0-0,2.39,35.62833205,-80.19065602,139
09-020-h-000-0016-0-0-0,1.58,35.62867038,-80.19005725,139
09-020-h-000-0017-0-0-0,1.22,35.62907029,-80.18958229,139
09-020-h-000-0018-0-0-0,1.11,35.62948256,-80.18908479,139
09-020-h-000-0019-0-0-0,1.36,35.62976375,-80.18858009,139
09-020-h-000-0020-0-0-0,1.7,35.63006546,-80.18805999,139
09-020-h-000-0021-0-0-0,1.61,35.63043286,-80.18751841,139
09-020-h-000-0022-0-0-0,1.25,35.63081272,-80.18702647,139
09-020-h-000-0023-0-0-0,1.32,35.63110184,-80.18654127,139
09-020-h-000-0024-0-0-0,1.33,35.63137636,-80.18608318,139
09-020-h-000-0025-0-0-0,2.13,35.63185243,-80.18550603,139
09-020-h-000-0026-0-0-0,2.47,35.63173928,-80.18479609,139
09-020-h-000-0027-0-0-0,1.84,35.62921535,-80.18740361,139
09-020-h-000-0028-0-0-0,1.84,35.62871745,-80.1879828,139
09-020-h-000-0029-0-0-0,3.06,35.62787883,-80.19150026,139
09-020-h-000-0030-0-0-0,3,35.62747481,-80.19196922,139
09-020-h-000-0031-0-0-0,3,35.62712011,-80.19246556,139
09-020-h-000-0032-0-0-0,3,35.62675511,-80.19296148,139
09-020-h-000-0033-0-0-0,2.66,35.62641535,-80.19344414,139
09-020-h-000-0036-0-0-0,1.05,35.62811641,-80.19370968,139
09-020-h-000-0037-0-0-0,1.05,35.62856391,-80.19312302,139
09-020-h-000-0038-0-0-0,1.15,35.6289703,-80.19256342,139
09-020-h-000-0039-0-0-0,1.13,35.62944212,-80.19194263,139
09-020-h-000-0040-0-0-0,1.46,35.62980749,-80.19137978,139
09-020-h-000-0041-0-0-0,3,35.63203113,-80.18966926,139
09-020-h-000-0043-0-0-0,3.39,35.63355521,-80.18780017,139
09-020-h-000-0044-0-0-0,2.81,35.63447387,-80.18731985,139
09-020-h-000-0045-0-0-0,3.95,35.63498766,-80.18684754,139
09-020-h-000-0046-0-0-0,8.24,35.63552747,-80.18583055,139
09-020-h-000-0049-0-0-0,6.56,35.63674777,-80.18379904,139
09-020-h-000-0050-0-0-0,4.77,35.63747102,-80.18476409,139
09-021-c-000-0038-0-0-0,0.6,35.64044332,-80.18639714,139
09-021-i-000-0007-0-0-0,0.81,35.63383414,-80.18885487,139
09-021-i-000-0197-0-0-0,0.83,35.63256999,-80.19044258,139
09-021-i-000-0198-0-0-0,0.74,35.63275499,-80.19020414,139
09-021-i-000-0199-0-0-0,0.68,35.63295473,-80.18997026,139
09-021-i-000-0201-0-0-0,1.32,35.63327432,-80.18964646,139
09-021-i-000-0202-0-0-0,0.63,35.6335995,-80.18932361,139
09-021-i-000-0203-0-0-0,0.6,35.63380804,-80.18910444,139
09-027-0-000-0009-0-0-0,60,35.61617656,-80.19329448,139
09-027-0-000-0010-0-0-0,60.55,35.6121414,-80.19156883,139
09-027-0-000-0011-0-0-0,28.41,35.61309597,-80.18795901,139
09-027-0-000-0015-0-0-0,13,35.60913693,-80.18583529,139
09-027-0-000-0016-0-0-0,13,35.60917789,-80.18405923,139
09-027-0-000-0018-f-0-0,2,35.61457106,-80.18571852,139
09-027-0-000-0019-0-0-0,7.06,35.61354199,-80.18159857,139
09-027-0-000-0021-a-0-0,4.55,35.61608835,-80.1806434,139
09-027-0-000-0031-0-0-0,1.46,35.61678256,-80.17851718,139
09-027-0-000-0032-0-0-0,1.54,35.61658452,-80.17889909,139
09-027-0-000-0035-0-0-0,3.46,35.61475963,-80.17953563,139
09-028-0-000-0005-0-0-0,6,35.60844376,-80.18249776,139
09-028-0-000-0009-0-0-0,5.38,35.61088778,-80.18248813,139
09-020-a-000-0013-0-0-0,0.9,35.62452652,-80.20463349,140
09-020-a-000-0014-0-0-0,1.1,35.62398757,-80.20534002,140
09-020-a-000-0016-0-0-0,2.2,35.62433214,-80.20377013,140
09-020-a-000-0019-0-0-0,1.1,35.62360975,-80.20296673,140
09-020-a-000-0020-0-0-0,1,35.62337858,-80.2033955,140
09-020-a-000-0021-0-0-0,0.9,35.62314446,-80.20379488,140
09-020-a-000-0023-0-0-0,1,35.62252072,-80.20437835,140
09-020-a-000-0024-0-0-0,1,35.62218749,-80.20455899,140
09-020-a-000-0025-0-0-0,1.2,35.62176408,-80.20438147,140
09-020-a-000-0026-0-0-0,1.9,35.62117,-80.20366339,140
09-020-a-000-0028-0-0-0,0.9,35.6213485,-80.20533012,140
09-020-a-000-0029-0-0-0,0.9,35.62156374,-80.2058233,140
09-020-a-000-0031-0-0-0,1,35.62191233,-80.20676728,140
09-020-a-000-0033-0-0-0,1.3,35.62272006,-80.20712977,140
09-020-a-000-0034-0-0-0,1.6,35.62214284,-80.20763018,140
09-020-b-000-0023-0-0-0,1.7,35.62387332,-80.20155907,140
09-020-b-000-0024-0-0-0,1.3,35.62394696,-80.20107824,140
09-020-b-000-0031-a-0-0,1.84,35.62021185,-80.20840155,140
09-020-b-000-0032-0-0-0,1.5,35.62060229,-80.20616629,140
09-020-b-000-0033-0-0-0,1.323,35.62036095,-80.20571643,140
09-020-b-000-0034-0-0-0,1.3,35.6201614,-80.20525951,140
09-020-b-000-0035-0-0-0,1.6,35.61993735,-80.20473298,140
09-020-b-000-0041-0-0-0,1.1,35.62193276,-80.20305589,140
09-020-b-000-0042-0-0-0,1.1,35.62239544,-80.20317016,140
09-020-b-000-0043-0-0-0,1.2,35.62212449,-80.2025722,140
09-020-b-000-0045-0-0-0,2.1,35.62253346,-80.20170552,140
09-020-b-000-0046-0-0-0,2.3,35.62273,-80.20112506,140
09-020-c-000-0001-0-0-0,3.32,35.62333324,-80.20030238,140
09-020-c-000-0014-0-0-0,3.6,35.62245012,-80.1994555,140
09-020-c-000-0016-0-0-0,7.99,35.62154169,-80.2004562,140
09-020-c-000-0017-0-0-0,4.5,35.62069924,-80.19949113,140
09-020-c-000-0020-0-0-0,2.35,35.6192081,-80.19839573,140
09-020-c-000-0028-0-0-0,4.08,35.61673864,-80.1983954,140
09-020-c-000-0029-0-0-0,3.97,35.61694195,-80.19785737,140
09-020-c-000-0031-0-0-0,3.43,35.61755413,-80.19694034,140
09-020-c-000-0032-0-0-0,3.62,35.61798833,-80.19659822,140
09-020-c-000-0057-0-0-0,1.69,35.62018936,-80.19713591,140
09-020-c-000-0058-0-0-0,1.59,35.62095893,-80.19760245,140
09-020-e-000-0003-0-0-0,1.02,35.61912754,-80.19973779,140
09-020-e-000-0004-0-0-0,1.09,35.61962814,-80.20014441,140
09-020-e-000-0005-0-0-0,1.06,35.62021241,-80.20054143,140
09-020-e-000-0006-0-0-0,1,35.61983664,-80.20095624,140
09-020-e-000-0007-0-0-0,1.01,35.62013608,-80.20132697,140
09-020-e-000-0008-0-0-0,1.36,35.62077308,-80.20243084,140
09-020-e-000-0009-0-0-0,1.71,35.62021677,-80.20249817,140
09-020-e-000-0010-0-0-0,2.32,35.61989053,-80.2029889,140
09-020-e-000-0014-0-0-0,3.15,35.61904983,-80.20251002,140
09-020-e-000-0015-0-0-0,1.26,35.61862804,-80.20196013,140
09-020-e-000-0016-0-0-0,1,35.61828582,-80.20151083,140
09-020-e-000-0017-0-0-0,1.06,35.61795534,-80.20085293,140
09-020-g-000-0002-0-0-0,1.44,35.61669724,-80.20040674,140
09-020-g-000-0003-0-0-0,1.47,35.61594948,-80.19984314,140
09-020-g-000-0005-0-0-0,1.86,35.61612987,-80.19861224,140
09-020-g-000-0006-0-0-0,1.07,35.61697188,-80.19929747,140
09-022-a-000-0003-0-0-0,1,35.62512035,-80.21197043,140
09-022-a-000-0004-0-0-0,0.9,35.62537916,-80.21162876,140
09-022-a-000-0005-0-0-0,1,35.62569786,-80.2112008,140
09-022-a-000-0008-0-0-0,1.1,35.62644133,-80.20933677,140
09-022-a-000-0011-0-0-0,1.2,35.62527017,-80.21037397,140
09-022-a-000-0015-0-0-0,1.2,35.62390842,-80.21151028,140
09-022-a-000-0016-0-0-0,1,35.62363427,-80.21185792,140
09-022-a-000-0017-0-0-0,1.3,35.6234475,-80.2123622,140
09-022-a-000-0020-0-0-0,1.4,35.62279693,-80.21335407,140
09-022-a-000-0021-0-0-0,1,35.62253108,-80.2135786,140
09-022-a-000-0028-0-0-0,0.9,35.62099782,-80.21608828,140
09-022-a-000-0029-0-0-0,1,35.62078513,-80.21641154,140
09-022-a-000-0032-0-0-0,1.2,35.62017998,-80.21749328,140
09-022-b-000-0076-0-0-0,4.13,35.6217838,-80.21827704,140
09-022-b-000-0077-0-0-0,3.75,35.62245923,-80.21675127,140
09-022-b-000-0078-0-0-0,2.52,35.62333481,-80.21528824,140
09-022-b-000-0079-0-0-0,4.45,35.62420317,-80.21384932,140
09-025-a-000-0038-0-0-0,1.3,35.6213416,-80.20920956,140
09-025-a-000-0040-0-0-0,1.5,35.62081848,-80.21021981,140
09-025-a-000-0041-0-0-0,1.6,35.62056004,-80.21068183,140
09-025-a-000-0043-0-0-0,1.9,35.61958834,-80.21180906,140
09-025-a-000-0045-0-0-0,2.1,35.6193535,-80.21290075,140
09-025-a-000-0048-0-0-0,1.4,35.61821718,-80.21437487,140
09-025-a-000-0049-0-0-0,1.4,35.61841905,-80.21503339,140
09-025-a-000-0050-0-0-0,1.2,35.61818451,-80.21560954,140
09-025-a-000-0051-0-0-0,1.2,35.61766759,-80.21605087,140
09-025-a-000-0053-0-0-0,1.8,35.61751439,-80.21478226,140
09-025-c-000-0001-0-0-0,1.71,35.6198881,-80.20897571,140
09-025-c-000-0002-0-0-0,1.53,35.61965577,-80.20951755,140
09-025-c-000-0004-0-0-0,2.45,35.61887143,-80.21066109,140
09-025-c-000-0005-0-0-0,2.04,35.61875262,-80.21144756,140
09-025-c-000-0006-0-0-0,1.93,35.61821136,-80.21190464,140
09-025-c-000-0007-0-0-0,2.01,35.61780135,-80.21239605,140
09-025-c-000-0008-0-0-0,2.48,35.61783509,-80.21307085,140
09-025-c-000-0009-0-0-0,2.13,35.6174313,-80.21345732,140
09-026-a-000-0147-0-0-0,5.14,35.61258603,-80.20363693,140
09-026-a-000-0148-0-0-0,5.27,35.61284812,-80.20314596,140
09-026-a-000-0149-0-0-0,5.08,35.61308884,-80.20262821,140
09-026-a-000-0151-0-0-0,5.22,35.61365159,-80.20171066,140
09-026-a-000-0152-0-0-0,4.8,35.61406054,-80.20140942,140
09-026-a-000-0153-0-0-0,4.48,35.61454199,-80.20119615,140
09-026-a-000-0154-0-0-0,4.25,35.61504783,-80.20099941,140
09-026-a-000-0155-0-0-0,3.99,35.61556547,-80.20081226,140
09-026-a-000-0156-0-0-0,3.56,35.61601042,-80.20056108,140
09-026-a-000-0158-0-0-0,2.04,35.61789162,-80.20175784,140
09-026-a-000-0159-0-0-0,3.92,35.61805491,-80.20275518,140
09-026-a-000-0161-0-0-0,4.3,35.61742787,-80.20362946,140
09-026-a-000-0162-0-0-0,4.3,35.61702071,-80.20394754,140
09-026-a-000-0163-0-0-0,4.45,35.61661561,-80.20427351,140
09-026-a-000-0164-0-0-0,4.43,35.61622275,-80.20463079,140
09-026-a-000-0165-0-0-0,4.26,35.61585486,-80.20502297,140
09-026-a-000-0166-0-0-0,3.93,35.61551426,-80.20543827,140
09-026-a-000-0167-0-0-0,3.6,35.61519011,-80.20587004,140
09-026-a-000-0168-0-0-0,3.17,35.6148712,-80.20630389,140
09-026-a-000-0169-0-0-0,2.95,35.61457137,-80.20675729,140
09-026-a-000-0170-0-0-0,2.84,35.61428485,-80.20722748,140
09-026-a-000-0171-0-0-0,2.74,35.61398464,-80.20768691,140
09-026-a-000-0179-0-0-0,2.91,35.61492279,-80.20978003,140
09-026-a-000-0180-0-0-0,2.91,35.61531472,-80.20943489,140
09-026-a-000-0181-0-0-0,3.06,35.61566209,-80.20907513,140
09-026-a-000-0182-0-0-0,2.98,35.61596888,-80.20864354,140
09-026-a-000-0183-0-0-0,2.82,35.61628241,-80.20824615,140
09-026-a-000-0184-0-0-0,2.64,35.61661261,-80.2078748,140
09-026-a-000-0185-0-0-0,2.8,35.61696621,-80.20747752,140
09-026-a-000-0186-0-0-0,2.79,35.61737054,-80.20713214,140
09-026-a-000-0187-0-0-0,2.89,35.61779089,-80.2068175,140
09-026-a-000-0188-0-0-0,3.06,35.61822249,-80.2065318,140
09-026-a-000-0189-0-0-0,3.32,35.61866249,-80.20627274,140
09-026-a-000-0191-0-0-0,3.41,35.61962394,-80.2063553,140
09-026-a-000-0192-0-0-0,2.29,35.61939783,-80.20837802,140
09-026-a-000-0193-0-0-0,1.91,35.61856515,-80.20848783,140
09-026-a-000-0194-0-0-0,3.34,35.61824927,-80.20923473,140
09-026-a-000-0195-0-0-0,2.73,35.61768372,-80.2097747,140
09-026-a-000-0196-0-0-0,2.72,35.61748952,-80.21042805,140
09-026-a-000-0197-0-0-0,2.87,35.6171955,-80.21102223,140
09-026-a-000-0198-0-0-0,2.92,35.61665006,-80.21137918,140
